"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"EP400","EP400",-0.720242300672086,7.27797388828961e-08,1.20983358300179e-10,1860.67224148882,-6.4380936397584
"GCN1","GCN1",-0.689592764046741,8.39698972948578e-08,1.45929777307925e-10,3018.13996517822,-6.40957089544667
"ARFGEF2","ARFGEF2",-0.669374544957832,8.39698972948578e-08,1.44307206380844e-10,1829.81726389525,-6.41127543518225
"CBL","CBL",-0.885972479947609,9.31938603517344e-08,1.65480805339511e-10,1697.02482187405,-6.39037372927862
"SLC12A6","SLC12A6",-0.78907466932809,9.49204300431984e-08,1.7976201153606e-10,1363.05752559453,-6.37770443165023
"ZZEF1","ZZEF1",-0.720907800449811,9.49204300431984e-08,1.82891002010016e-10,2184.05497269841,-6.37506027978999
"AKAP11","AKAP11",-0.674139377143123,9.49204300431984e-08,1.77610692143696e-10,2356.67293290895,-6.37954862024595
"RALGAPB","RALGAPB",-0.557443164758999,9.49204300431984e-08,1.82001804727301e-10,1957.13852841661,-6.37580717232902
"OTUD4","OTUD4",-0.670540698279052,9.63628659239173e-08,1.90608910365512e-10,1525.48132575684,-6.3687226611643
"NPC1","NPC1",-1.12721711201777,9.95205942233394e-08,2.03034194267268e-10,1850.8644318238,-6.35902815481289
"DYNC1H1","DYNC1H1",-0.688456710360801,9.97123692269245e-08,2.07192576503867e-10,9849.78475049682,-6.35591277509397
"WDR7","WDR7",-0.682002255338614,1.11223856276283e-07,2.42847741824145e-10,1014.00410418591,-6.33146278926784
"HERC3","HERC3",-0.611678317950784,1.11223856276283e-07,2.47868027159976e-10,1068.68042847431,-6.3283055035314
"RNF111","RNF111",-0.551359228669757,1.11223856276283e-07,2.47920492663143e-10,1067.10949786384,-6.32827283855972
"PLXNA1","PLXNA1",-1.05233823409591,1.23595216721125e-07,2.836988766445e-10,2882.00555238764,-6.30743433512637
"TRRAP","TRRAP",-0.739519541478598,1.23595216721125e-07,2.84835400656944e-10,1833.26598868731,-6.3068152972926
"CLCN6","CLCN6",-0.740218722313681,1.42877196524649e-07,3.34670224962342e-10,733.674981187538,-6.28180232114244
"ATP6V0A1","ATP6V0A1",-0.758017826247794,1.47818584387617e-07,3.52841912500191e-10,2506.09571495143,-6.27357893665411
"SETD1B","SETD1B",-0.729561696346826,1.47818584387617e-07,3.57413933310949e-10,1327.00154228321,-6.2715750562837
"DICER1","DICER1",-0.688501749036098,1.49016329927048e-07,3.65939833210854e-10,2543.20903721028,-6.26790418137756
"EMC1","EMC1",-0.727714826688359,1.52156106888971e-07,3.79398657095927e-10,1738.16877388509,-6.2622759970809
"SUN2","SUN2",-0.949934462308447,1.59102474856495e-07,4.05253763021724e-10,9905.6300462507,-6.25199061111593
"JRK","JRK",-0.705891296985999,1.59102474856495e-07,4.08741104319834e-10,556.996666420712,-6.25065261471807
"HECTD4","HECTD4",-0.848197447152463,1.71651423272227e-07,4.47464891223078e-10,958.063466442318,-6.23650154721532
"XIRP1","XIRP1",-4.87440650208417,1.76384590420549e-07,4.66467238257526e-10,51.0749743744916,-6.22998923112764
"DIAPH1","DIAPH1",-0.846942313952282,1.98615296368967e-07,5.32762327333735e-10,8577.99469469517,-6.20913738222195
"TNNT1","TNNT1",-3.87418714913326,2.04809935335174e-07,5.57116451098738e-10,862.85357769981,-6.20210850108688
"PDPK1","PDPK1",-0.567446918307469,2.35628482510592e-07,6.49849983878242e-10,2072.54006006897,-6.17783883997615
"ARFGEF1","ARFGEF1",-0.544564930155183,2.52216318669143e-07,7.1465578224284e-10,1630.87895830015,-6.16280924741102
"MED23","MED23",-0.531527439283176,2.52216318669143e-07,7.11105145773227e-10,888.976444713799,-6.16359759960077
"LY75","LY75",-1.16323325090998,2.93655570721398e-07,8.43168362039603e-10,974.490373213506,-6.13658014479085
"USP34","USP34",-0.596909470061046,2.95346415762676e-07,8.5918145807269e-10,3030.5942300786,-6.13358931440735
"NOMO2","NOMO2",-0.791592624634365,3.03601997354094e-07,8.94667565590666e-10,4575.28982178871,-6.12715064658477
"ATP7A","ATP7A",-0.790958970768763,3.15184300296053e-07,9.40706476383249e-10,699.947178596687,-6.1191587581573
"PLEC","PLEC",-0.943289873992902,3.29388547808115e-07,9.97711461718324e-10,27507.6684301594,-6.10977588444987
"MARF1","MARF1",-0.553994049544657,3.35607487185725e-07,1.03969979784765e-09,2967.72270107275,-6.10319329055859
"CHD8","CHD8",-0.515804058596285,3.70920530330527e-07,1.16311171625047e-09,2241.2399408193,-6.08524794459616
"TM9SF4","TM9SF4",-0.552959469536805,3.78051313454681e-07,1.2140376154614e-09,2224.95769992569,-6.07837870753748
"LOR","LOR",-5.76253184778902,4.09486011219819e-07,1.3434053526904e-09,1826.06273249456,-6.06211806878203
"GLG1","GLG1",-0.752908984191772,4.09486011219819e-07,1.34592477902921e-09,7724.80234024531,-6.06181678987147
"SBSN","SBSN",-4.4270356773806,4.12770385971736e-07,1.37231455534825e-09,1111.36904489205,-6.05869366401206
"SLC9A6","SLC9A6",-0.631729724167372,4.18649671057687e-07,1.40767768801746e-09,1029.54393883225,-6.05459912882861
"LMBRD2","LMBRD2",-0.613509535462484,4.29118415521106e-07,1.45909015818125e-09,744.472143103312,-6.04882171447157
"AP1G1","AP1G1",-0.515194051468778,4.56243563125625e-07,1.56855809605319e-09,2626.71196786126,-6.03715421067388
"ADGRE5","ADGRE5",-1.03227879498379,4.65750556939135e-07,1.63400600402077e-09,8290.18878361648,-6.03055198160471
"ASXL2","ASXL2",-0.587986465371836,4.65750556939135e-07,1.6364351428214e-09,1937.59275632817,-6.03031192559384
"AGO1","AGO1",-0.567108489882151,4.92691589376783e-07,1.76832147005155e-09,2007.64148677498,-6.01777371632546
"MICAL3","MICAL3",-1.10727220763268,5.21224852399417e-07,1.89042222336862e-09,604.729427847606,-6.00695305556783
"NEMP1","NEMP1",-0.737235890187191,5.61297634026848e-07,2.05696741473438e-09,406.36329291057,-5.99324330633532
"UBR5","UBR5",-0.580154776450747,5.70134080947643e-07,2.11088971751366e-09,2712.17954405717,-5.9890355907106
"SPEN","SPEN",-0.821035138322292,6.07714284529446e-07,2.27298780340833e-09,2370.51360894783,-5.97698954491946
"COL7A1","COL7A1",-2.64262491119168,6.40033161575306e-07,2.49058958186016e-09,166.922309213662,-5.96207225873542
"MTOR","MTOR",-0.625951314909692,6.40033161575306e-07,2.4678663102458e-09,1619.88133076474,-5.96356935567418
"CDK12","CDK12",-0.57157133293238,6.40033161575306e-07,2.4546331277413e-09,1488.81138034956,-5.96444740710761
"AGRN","AGRN",-1.30380222217087,6.61917692482717e-07,2.65077167264226e-09,5016.25095655077,-5.95188156921727
"ERAP1","ERAP1",-0.860958641680534,6.61917692482717e-07,2.63017977674193e-09,3297.87164759572,-5.95315748622203
"ZMIZ1","ZMIZ1",-0.73271885057766,6.62293473960346e-07,2.67729803595742e-09,6862.71902462909,-5.95025209238562
"SOGA1","SOGA1",-0.976164624218944,6.70815284646654e-07,2.73709058679356e-09,1529.4557340345,-5.94663604592987
"DCAF1","DCAF1",-0.627393465621671,7.21100841349071e-07,2.96951119071551e-09,877.452001510645,-5.93327485153916
"IGHV3-11","IGHV3-11",-3.84885128170496,7.57447787780498e-07,3.3462891028673e-09,3704.42348892992,-5.91363996753613
"TGOLN2","TGOLN2",-0.785930795543503,7.57447787780498e-07,3.33027331979519e-09,11206.0317354121,-5.91442975094972
"ITPR2","ITPR2",-0.749653703533151,7.57447787780498e-07,3.23887329088888e-09,2614.03039436635,-5.91900895664244
"HERC2","HERC2",-0.714828262257498,7.57447787780498e-07,3.28163069896853e-09,2093.37700048174,-5.91685132756703
"GTF3C1","GTF3C1",-0.636284885774369,7.57447787780498e-07,3.22298377761485e-09,2556.39689595798,-5.91981784971394
"LEMD3","LEMD3",-0.555621363977012,7.57447787780498e-07,3.33730168057636e-09,1125.82637468827,-5.9140827083622
"SP1","SP1",-0.51479239987012,7.57447787780498e-07,3.15796867024718e-09,3567.25026036035,-5.92316855249715
"SMG1","SMG1",-0.847140270698752,8.93594812078099e-07,4.01744616862344e-09,2239.65607025422,-5.883473429237
"BAZ2A","BAZ2A",-0.598594344979191,8.97957359667121e-07,4.10490915862789e-09,2729.32577824819,-5.87990947511072
"CSPG4","CSPG4",-1.36981521238539,9.03705617919173e-07,4.16727949764335e-09,3246.63418915985,-5.87741286166316
"NOTCH2","NOTCH2",-0.928533216783742,9.03705617919173e-07,4.19947073950879e-09,12216.3766201066,-5.87613847654426
"PLAGL2","PLAGL2",-0.604738117484195,9.24092431993559e-07,4.36403165964694e-09,508.2407023057,-5.8697688421197
"ZNF646","ZNF646",-0.541816156282794,9.24641381032703e-07,4.40155706713969e-09,927.522077066569,-5.86834911089077
"NOTCH1","NOTCH1",-0.959213778785587,9.714369849664e-07,4.69078197823367e-09,2603.07695713506,-5.85778612566399
"TCAP","TCAP",-4.18462554360441,9.96806475764091e-07,4.88392497339389e-09,547.368212829907,-5.85107956697808
"QSOX2","QSOX2",-0.8504577411545,9.96806475764091e-07,4.93338049511111e-09,492.62241888875,-5.84940381957341
"NEB","NEB",-3.75335363096821,1.01758278414475e-06,5.07465062930624e-09,666.96676073856,-5.84470555522377
"DDI2","DDI2",-0.539737029099269,1.02735001266142e-06,5.16217279398426e-09,1539.35900872504,-5.84185823566405
"DENND4C","DENND4C",-0.673962558533821,1.06833255772261e-06,5.40846132210624e-09,2214.31229066208,-5.83409095767665
"SLC23A2","SLC23A2",-0.700762462560329,1.08717932193762e-06,5.54494723871617e-09,1643.91156957736,-5.8299334887385
"NCOA2","NCOA2",-0.613880916229711,1.0939439792711e-06,5.66210756583703e-09,1637.52206266351,-5.82644334746256
"SYNJ1","SYNJ1",-0.640921373205009,1.13403887874445e-06,5.95532147589551e-09,681.492255487113,-5.81800754410417
"AC005831.1","AC005831.1",-1.03515034356178,1.13778674886716e-06,6.06097440743018e-09,58.7373451792542,-5.81506661668917
"ZFYVE26","ZFYVE26",-0.714070531345169,1.13778674886716e-06,6.03064092401377e-09,1252.27682664288,-5.81590583596112
"ERMP1","ERMP1",-0.848018133334602,1.2553176288523e-06,6.84297087994778e-09,781.764838380994,-5.79473361524127
"CNOT1","CNOT1",-0.551688317946805,1.2553176288523e-06,6.92418957317751e-09,4637.38026475709,-5.79275302194116
"XRN1","XRN1",-0.550949433218869,1.2553176288523e-06,6.90465462642039e-09,1743.4520532459,-5.79322732812779
"DSC1","DSC1",-4.9593244881386,1.27505113824808e-06,7.08120886026928e-09,449.212481526352,-5.78898721076657
"IGHV3-73","IGHV3-73",-3.8885825971667,1.27617500891604e-06,7.13566441193749e-09,433.684546321317,-5.78770013946824
"TNNI1","TNNI1",-4.62509669089076,1.29156182443288e-06,7.27049423251728e-09,527.360143725644,-5.78455405420539
"GANAB","GANAB",-0.799807730580048,1.32399377001161e-06,7.503081548292e-09,10334.6263027229,-5.77925794825357
"CNNM4","CNNM4",-0.90088222038138,1.39602217754458e-06,7.96400879554315e-09,441.07579876357,-5.76921829234134
"CLEC5A","CLEC5A",-2.63210398060721,1.42276617256024e-06,8.17032975288664e-09,819.052854213117,-5.76490614143129
"UVSSA","UVSSA",-0.802991991341093,1.51428177182558e-06,8.81028345842834e-09,490.975659240469,-5.75217441259507
"SETX","SETX",-0.538056498738789,1.51428177182558e-06,8.78781859703905e-09,3732.02111410658,-5.75260589604797
"FLG2","FLG2",-4.77107566566377,1.51503379694916e-06,8.87189688039289e-09,1098.18227542588,-5.75099646813589
"TAP2","TAP2",-0.948855563898021,1.57628932600605e-06,9.34970811828741e-09,3124.22188507988,-5.74212261168176
"MEGF8","MEGF8",-0.962139627018173,1.63990341707751e-06,9.80116366754857e-09,1907.24196682551,-5.73413432185639
"POU2F1","POU2F1",-0.545133025644653,1.63990341707751e-06,9.85094424856719e-09,903.3398173131,-5.73327547492295
"NIPA1","NIPA1",-0.511835641046199,1.68037326735364e-06,1.01575323123874e-08,631.004917461757,-5.7280772331967
"BCOR","BCOR",-0.647179187446397,1.71436332142007e-06,1.04277643563652e-08,1040.72943133707,-5.72362033800551
"PTAR1","PTAR1",-0.532814813692586,1.88414567054769e-06,1.16028465109854e-08,1421.27359529292,-5.70546123185762
"SEC16A","SEC16A",-0.604615576236936,1.90255686584519e-06,1.17881040461903e-08,3144.67800532209,-5.7027626955085
"HYOU1","HYOU1",-1.05124259974405,1.90645262153628e-06,1.18842677303066e-08,4636.15770976105,-5.70137814117245
"HCFC1","HCFC1",-0.658216990985758,1.97065871636851e-06,1.23589613101051e-08,2431.41583351397,-5.6946992038868
"KRT1","KRT1",-4.23670462197457,1.98611915504804e-06,1.26810282671472e-08,6754.16486342649,-5.69030819534723
"PRKDC","PRKDC",-0.649997296243148,1.98611915504804e-06,1.26480399249845e-08,3989.41848659584,-5.690752941574
"MDC1","MDC1",-0.623597694424151,2.04769231008739e-06,1.31515241495657e-08,780.969530033944,-5.68408450337999
"HIPK2","HIPK2",-0.969890107336899,2.16428127358169e-06,1.39820959530949e-08,2273.73555675584,-5.67360790446009
"ATP13A3","ATP13A3",-0.888171640192543,2.18290340047352e-06,1.41848722989703e-08,2531.3144466539,-5.67114204558928
"NOMO1","NOMO1",-0.826987935872364,2.34518108633384e-06,1.54165820024213e-08,3443.64284973049,-5.65686177718655
"KAT6A","KAT6A",-0.599197460434512,2.45295582637172e-06,1.62177365829858e-08,2621.06343848478,-5.64815665233117
"SMC1A","SMC1A",-0.680577214613865,2.54567931163383e-06,1.69909704385743e-08,3363.08551190778,-5.64014228315546
"RREB1","RREB1",-0.617918433127228,2.54567931163383e-06,1.7023130384948e-08,1870.85935316921,-5.63981667759716
"MYO18A","MYO18A",-0.889688145580359,2.55772697957036e-06,1.72003249976774e-08,3673.71262651618,-5.6380333026761
"KDM2A","KDM2A",-0.58471552555774,2.57154236874579e-06,1.73903843743812e-08,3633.01562581418,-5.63614017389594
"ALCAM","ALCAM",-1.08789777949157,2.74981696017095e-06,1.86998773218017e-08,1656.82457532727,-5.62361813861726
"CKAP5","CKAP5",-0.540812112194472,2.80671768368426e-06,1.91928633777948e-08,1897.59459265055,-5.61912349856017
"MYH7","MYH7",-6.49184598879752,2.90037023781083e-06,2.01620055067132e-08,1490.4589727779,-5.61060537708867
"ATP2B4","ATP2B4",-0.849520806995242,2.91559443134853e-06,2.03779882050504e-08,9043.21441922768,-5.60876127403567
"SNRNP200","SNRNP200",-0.537055507081535,2.9386703034693e-06,2.08723418735966e-08,5942.63073439055,-5.60461081450039
"KIF13B","KIF13B",-0.746844104950371,3.00604789737119e-06,2.15780384789953e-08,1963.82834095599,-5.5988484021684
"PHF8","PHF8",-0.575469257528324,3.00604789737119e-06,2.15374800805299e-08,804.757522385479,-5.5991745949018
"WDFY3","WDFY3",-0.629058412427972,3.09496275678126e-06,2.2450143537799e-08,2037.66909445187,-5.59197478018355
"ZBTB33","ZBTB33",-0.513027011612106,3.11141290283656e-06,2.26870184082306e-08,1101.50354167798,-5.5901525705138
"ALOX12B","ALOX12B",-4.58954547851224,3.1122142275358e-06,2.28104408984829e-08,52.2495750119583,-5.58921042226262
"WNK1","WNK1",-0.614369877585474,3.17664032431633e-06,2.34857737462803e-08,7491.1786871575,-5.58414127622393
"FER1L4","FER1L4",-2.7802666387933,3.3618555861943e-06,2.52423195851413e-08,128.160189988952,-5.5715911803676
"MGA","MGA",-0.539343538949127,3.3618555861943e-06,2.54022107838929e-08,943.622302716928,-5.57049122717725
"PKD1","PKD1",-1.15084243789033,3.42822212551425e-06,2.62974078003291e-08,4135.96996148309,-5.5644542694898
"PLXNA3","PLXNA3",-0.930925694260668,3.42822212551425e-06,2.62415279214316e-08,833.281464675415,-5.5648252289405
"SEL1L","SEL1L",-0.867441134119387,3.42822212551425e-06,2.65031028681053e-08,6133.62719444318,-5.5630953185848
"KMT2B","KMT2B",-0.713086940474128,3.42822212551425e-06,2.63606291533262e-08,1339.65862982018,-5.56403549471808
"FBRS","FBRS",-0.511985379607363,3.42822212551425e-06,2.65810374886856e-08,2559.23921470108,-5.56258310546182
"ATP1A1","ATP1A1",-0.725260992998956,3.58323450971902e-06,2.81579499800353e-08,14364.0686008943,-5.55252061332367
"ZDHHC21","ZDHHC21",-0.527810258624952,3.6714675318704e-06,2.92674316832768e-08,483.575664007591,-5.54576343304863
"IGHV3-74","IGHV3-74",-3.33707030669279,3.68772991524239e-06,2.95363913268876e-08,1717.07169935414,-5.54416281201496
"SLAMF9","SLAMF9",-3.34069706939994,4.03511851710112e-06,3.26236488971869e-08,95.8245717851203,-5.52673967023616
"ANPEP","ANPEP",-1.24186423516295,4.2461613978965e-06,3.44903358852902e-08,8365.52440258045,-5.51696537276104
"MCM3AP","MCM3AP",-0.548429741314971,4.30765627816299e-06,3.53153278310993e-08,2354.81014166785,-5.51280807311092
"COL4A3BP","COL4A3BP",-0.554950252897539,4.31518439057364e-06,3.55400731854265e-08,2617.94330792272,-5.5116918599616
"ANGEL1","ANGEL1",-0.528446023649861,4.43666420934199e-06,3.68758217558366e-08,917.252699342605,-5.50519578759248
"DOP1B","DOP1B",-0.71573475444185,4.64612833062214e-06,3.87923367360873e-08,881.844098485155,-5.49626321471229
"HELZ2","HELZ2",-0.927584049387561,4.6909894743433e-06,3.95213514971686e-08,1865.49972365421,-5.49297734172998
"ABCC1","ABCC1",-0.682428506520222,4.7607329954749e-06,4.02887978762468e-08,1912.60479982267,-5.48958115245349
"TUT7","TUT7",-0.700459357955026,4.90758804026543e-06,4.17170013623379e-08,1281.99335558023,-5.4834246475996
"PTPN23","PTPN23",-0.59987830686081,5.0668123492676e-06,4.32619135945626e-08,2000.77346237975,-5.47699103119552
"NR2C2","NR2C2",-0.576267473628318,5.46207294411124e-06,4.79253932782127e-08,1831.64920100958,-5.45884054110213
"TTC13","TTC13",-0.55012167552682,5.46207294411124e-06,4.81948437383892e-08,385.42351854474,-5.45784487027917
"MGAT5","MGAT5",-0.718900548364946,5.84948181252775e-06,5.21545093413635e-08,2200.69337123392,-5.44380432891125
"PDPR","PDPR",-0.693491051671732,6.02204474749588e-06,5.41618085831824e-08,2153.26247798742,-5.43707676110174
"MED12","MED12",-0.657467935678025,6.02204474749588e-06,5.4323332310785e-08,1240.44390607394,-5.43654595787007
"NUP188","NUP188",-0.513966773755501,6.02204474749588e-06,5.43756354471841e-08,1576.33103822436,-5.4363744058143
"NCAPD3","NCAPD3",-0.585095974655022,6.1150017562462e-06,5.57502804861962e-08,582.905741462597,-5.43192203723033
"PRPF8","PRPF8",-0.513720389420415,6.1150017562462e-06,5.59080594284476e-08,8447.78287849995,-5.43141782636183
"BRWD3","BRWD3",-0.689990850424609,6.12059604251832e-06,5.6190443096904e-08,572.939226196509,-5.43051885151312
"TNPO1","TNPO1",-0.51273118033803,6.13528018637525e-06,5.65570427849772e-08,3218.33216244538,-5.42935828202683
"AC138028.2","AC138028.2",-1.37029810265879,6.13579557793904e-06,5.70254150958859e-08,16.4226502578857,-5.42788608499265
"PCNX3","PCNX3",-0.580876832871041,6.13579557793904e-06,5.68352424163962e-08,1814.70549062018,-5.42848242143904
"RNF213","RNF213",-0.898855171816429,6.1955420265064e-06,5.78147599284855e-08,7018.48027041928,-5.42543131279553
"CEP250","CEP250",-0.720804918062618,6.25159221971616e-06,5.85739873244024e-08,779.47889547161,-5.42310065360284
"LRRC3","LRRC3",-0.868043293762929,6.25370730587538e-06,5.88300698614594e-08,281.367484882741,-5.42232113496371
"FLG","FLG",-4.01024691724828,6.7234416979789e-06,6.37569936980129e-08,2624.8015676914,-5.40793095130879
"CASP14","CASP14",-3.91564136464666,6.7234416979789e-06,6.35693008218282e-08,267.419778551783,-5.40845909805236
"RPS6KA3","RPS6KA3",-0.505478394950566,6.80137521708328e-06,6.47529772452675e-08,4105.23836420421,-5.40515332663285
"NUMA1","NUMA1",-0.644587833888973,7.14402805654133e-06,6.82851297104143e-08,8000.46534624964,-5.39562579729834
"GRIN3A","GRIN3A",-0.938572749484917,7.72867347540687e-06,7.41653656259528e-08,90.7758542991827,-5.38077616596578
"VPS13D","VPS13D",-0.709252380308567,7.85350660018562e-06,7.59566923437802e-08,2490.00613870257,-5.37647867101087
"DSG1","DSG1",-5.08570943556998,7.92316483697618e-06,7.73941137425957e-08,1089.4913105027,-5.37310061566373
"PLA2G4F","PLA2G4F",-3.80511681143476,8.20334071132789e-06,8.08897928012611e-08,52.4053090523968,-5.3651325538158
"LGALS7B","LGALS7B",-4.86371159204119,8.29980666589185e-06,8.21545712517913e-08,834.275702935403,-5.36233154558119
"KRT15","KRT15",-3.69103413178483,8.4629642729001e-06,8.41228830887971e-08,100.526270719616,-5.35805446603949
"MACF1","MACF1",-0.637449725304847,8.4629642729001e-06,8.4409028223417e-08,6322.33165316597,-5.35744076416777
"RAPGEF6","RAPGEF6",-0.667980324627283,8.54209252107222e-06,8.58525139813368e-08,721.350173714452,-5.35437527800839
"NCSTN","NCSTN",-0.608861219495678,8.5625482087616e-06,8.66962454172091e-08,3865.43761316954,-5.35260650073593
"FMNL2","FMNL2",-0.786915836921332,8.92644125820882e-06,9.10551641435785e-08,2011.03310043015,-5.34372602342837
"MYL2","MYL2",-4.37014473723613,9.2829467367222e-06,9.50424483604109e-08,530.276238656659,-5.33595600174666
"ACTN2","ACTN2",-4.22320391721839,9.53516167560799e-06,9.88684397959205e-08,293.317265754628,-5.32879145681431
"EXTL3","EXTL3",-0.61445681754199,9.53516167560799e-06,1.00021071216716e-07,1753.54360735706,-5.32668560053062
"AGO2","AGO2",-0.56682190718908,9.53516167560799e-06,9.90369804482201e-08,1889.57987980151,-5.32848205447378
"RAPGEF2","RAPGEF2",-0.544301429500901,9.53516167560799e-06,1.00146395625789e-07,1671.73930195897,-5.32645805050892
"TNK2","TNK2",-0.634186220806198,9.6918576993077e-06,1.02196608318635e-07,1494.74050398564,-5.32277413152424
"KIAA1147","KIAA1147",-0.585329954430451,9.6918576993077e-06,1.02524468465229e-07,1178.04658742144,-5.3221916603882
"CDSN","CDSN",-6.105389055752,9.70385504574009e-06,1.03064803744391e-07,459.914832761405,-5.32123563195507
"GBF1","GBF1",-0.542754298310027,9.74982739726978e-06,1.04242742582921e-07,2689.69129712844,-5.31916818134339
"SLC28A3","SLC28A3",-2.40780671158895,9.92527061923064e-06,1.06493515276796e-07,130.297523778411,-5.31527987808568
"PSAPL1","PSAPL1",-5.14643133152583,1.00492124762689e-05,1.08203013175286e-07,112.88783601398,-5.31237943429704
"RAPGEF1","RAPGEF1",-0.628632415800669,1.03167769456749e-05,1.11473731779177e-07,6416.45391072603,-5.30695164884995
"TRERF1","TRERF1",-0.729297896577762,1.04469872233831e-05,1.13275353549849e-07,640.35543377181,-5.30402731217243
"IQGAP1","IQGAP1",-0.585337170011986,1.05168574219912e-05,1.14766974033289e-07,20254.4139026614,-5.30164001962024
